"sector","herd_size_cattle","herd_size_sheep","Herdsizegoats","animals_live_with_people","farm_fenced","wildlife_interaction","shared_water","breeding_methods","having_vet","buryingAbort","animalFeedAbort","throwingAbort","aborted_animal_fate","new_introduction","brucellosis_awareness","species","Breed","Age","Sex","ELISA_sample"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Young Adult ","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Young Adult ","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","sheep","Local","Adult","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","sheep","Local","Adult","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","sheep","Local","Adult","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","sheep","Local","Adult","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","sheep","Local","Adult","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Young Adult ","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Young Adult ","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","sheep","Local","Adult","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","sheep","Local","Adult","Female","Positive"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","sheep","Local","Adult","Male","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","sheep","Local","Adult","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","sheep","Local","Adult","Male","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","sheep","Local","Adult","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Male","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Positive"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Positive"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwempasha",38,20,0,"No","Yes","No","Yes","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","goat","Local","Adult","Male","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Male","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","goat","Local","Adult","Male","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Male","Negative"
"Rwimiyaga",92,0,46,"No","Yes","Yes","Yes","Natural (using bulls)","No","Yes","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","goat","Local","Adult","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","goat","Local","Adult","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","goat","Local","Young","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","goat","Local","Adult","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","goat","Local","Adult","Female","Positive"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","goat","Local","Adult","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","goat","Local","Adult","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","goat","Local","Adult","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","goat","Local","Adult","Male","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","goat","Local","Adult","Female","Positive"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","goat","Local","Adult","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","goat","Local","Adult","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","goat","Local","Adult","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Young","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Young","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Young","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Young","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Young","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Young","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Young","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Young","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Young","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Young","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Young","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Young","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Young","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Young","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Young","Female","Negative"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Young","Female","Positive"
"Rwimiyaga",90,9,18,"No","Yes","Yes","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","Yes","No","cattle","Cross","Adult","Male","Negative"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Male","Negative"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",83,1,11,"No","Yes","No","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",60,0,0,"No","No","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",60,0,0,"No","No","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",60,0,0,"No","No","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",60,0,0,"No","No","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",60,0,0,"No","No","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",35,0,75,"No","Yes","Yes","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",35,0,75,"No","Yes","Yes","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Local","Adult","Female","Negative"
"Rwimiyaga",35,0,75,"No","Yes","Yes","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",35,0,75,"No","Yes","Yes","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","goat","Local","Adult","Male","Negative"
"Rwimiyaga",35,0,75,"No","Yes","Yes","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",35,0,75,"No","Yes","Yes","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Exotic","Adult","Male","Negative"
"Rwimiyaga",35,0,75,"No","Yes","Yes","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",35,0,75,"No","Yes","Yes","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",35,0,75,"No","Yes","Yes","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",35,0,75,"No","Yes","Yes","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",35,0,75,"No","Yes","Yes","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",35,0,75,"No","Yes","Yes","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Male","Negative"
"Rwimiyaga",35,0,75,"No","Yes","Yes","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",35,0,75,"No","Yes","Yes","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",35,0,75,"No","Yes","Yes","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","goat","Local","Adult","Female","Negative"
"Rwimiyaga",35,0,75,"No","Yes","Yes","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",35,0,75,"No","Yes","Yes","No","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","Yes","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",64,10,1,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","No","Yes","sheep","Local","Adult","Female","Negative"
"Rwimiyaga",64,10,1,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","No","Yes","sheep","Local","Adult","Female","Negative"
"Rwimiyaga",64,10,1,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",64,10,1,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",64,10,1,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","No","Yes","sheep","Local","Adult","Male","Negative"
"Rwimiyaga",64,10,1,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",64,10,1,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",64,10,1,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","No","Yes","sheep","Local","Adult","Female","Negative"
"Rwimiyaga",64,10,1,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","No","Yes","sheep","Local","Adult","Female","Negative"
"Rwimiyaga",64,10,1,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",64,10,1,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",64,10,1,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Positive"
"Rwimiyaga",64,10,1,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",64,10,1,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",64,10,1,"No","Yes","No","Yes","Natural (using bulls)","Yes","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Male","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Male","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Male","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Exotic","Adult","Female","Positive"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","cattle","Cross","Adult","Female","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","sheep","Local","Adult","Female","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","sheep","Local","Adult","Female","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","sheep","Local","Adult","Female","Negative"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Positive"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Positive"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Positive"
"Rwimiyaga",65,22,25,"No","Yes","No","No","Natural (using bulls)","No","No","Yes","No","Kept in the herd","No","Yes","goat","Local","Adult","Female","Positive"
